timestamp,target
2018-01-01 00:00:00,3.1396140470605545
2018-01-01 01:00:00,3.1334532312988657
2018-01-01 02:00:00,3.1279817837426402
2018-01-01 03:00:00,3.108063643738463
2018-01-01 04:00:00,3.0930790165974087
2018-01-01 05:00:00,3.0876228342104364
2018-01-01 06:00:00,3.085292280711253
2018-01-01 07:00:00,3.0946215795585266
2018-01-01 08:00:00,3.127682249562962
2018-01-01 09:00:00,3.153580839367506
2018-01-01 10:00:00,3.1534425767166065
2018-01-01 11:00:00,3.1499742217122213
2018-01-01 12:00:00,3.1576457917375724
2018-01-01 13:00:00,3.1648428266997364
2018-01-01 14:00:00,3.1630919030068165
2018-01-01 15:00:00,3.1547410599619026
2018-01-01 16:00:00,3.1595160867547225
2018-01-01 17:00:00,3.1647261974152845
2018-01-01 18:00:00,3.161437807306791
2018-01-01 19:00:00,3.1740460923522402
2018-01-01 20:00:00,3.1716635573061827
2018-01-01 21:00:00,3.1733392510515457
2018-01-01 22:00:00,3.1684797446215005
2018-01-01 23:00:00,3.1673296305262135
2018-01-02 00:00:00,3.1612731810815187
2018-01-02 01:00:00,3.148511215243987
2018-01-02 02:00:00,3.1589206951816355
2018-01-02 03:00:00,3.167331973889864
2018-01-02 04:00:00,3.166606511962294
2018-01-02 05:00:00,3.1749147668695605
2018-01-02 06:00:00,3.1869189518834835
2018-01-02 07:00:00,3.1907973978527977
2018-01-02 08:00:00,3.1895228207129054
2018-01-02 09:00:00,3.180292130755754
2018-01-02 10:00:00,3.1952342388449275
2018-01-02 11:00:00,3.1862701187245532
2018-01-02 12:00:00,3.182134523810958
2018-01-02 13:00:00,3.1555842129674874
2018-01-02 14:00:00,3.149431369169064
2018-01-02 15:00:00,3.1340070134781777
2018-01-02 16:00:00,3.1541917100775834
2018-01-02 17:00:00,3.138197273895133
2018-01-02 18:00:00,3.148618776889582
2018-01-02 19:00:00,3.188311339090628
2018-01-02 20:00:00,3.1560834509610536
2018-01-02 21:00:00,3.1542815497233168
2018-01-02 22:00:00,3.1631599447104604
2018-01-02 23:00:00,3.165128073283514
2018-01-03 00:00:00,3.1665882876081044
2018-01-03 01:00:00,3.172815142272316
2018-01-03 02:00:00,3.1879933673265484
2018-01-03 03:00:00,3.1885436239161127
2018-01-03 04:00:00,3.175152197967339
2018-01-03 05:00:00,3.1804106164812587
2018-01-03 06:00:00,3.175853083175551
2018-01-03 07:00:00,3.18150808649027
2018-01-03 08:00:00,3.190190807336225
2018-01-03 09:00:00,3.195782085157462
2018-01-03 10:00:00,3.199220132049288
2018-01-03 11:00:00,3.2022438907017325
2018-01-03 12:00:00,3.184480979906956
2018-01-03 13:00:00,3.171574940576365
2018-01-03 14:00:00,3.1630073897634996
2018-01-03 15:00:00,3.1935670729268715
2018-01-03 16:00:00,3.167176419533413
2018-01-03 17:00:00,3.2112182250459336
2018-01-03 18:00:00,3.1993806106863474
2018-01-03 19:00:00,3.207068192194696
2018-01-03 20:00:00,3.1821742502701458
2018-01-03 21:00:00,3.181912472478541
2018-01-03 22:00:00,3.1884858359242174
2018-01-03 23:00:00,3.191110435669486
2018-01-04 00:00:00,3.183455062335697
2018-01-04 01:00:00,3.192106492816008
2018-01-04 02:00:00,3.2046653715591558
2018-01-04 03:00:00,3.1857021520732767
2018-01-04 04:00:00,3.212075424407433
2018-01-04 05:00:00,3.207632739625155
2018-01-04 06:00:00,3.179401546718603
2018-01-04 07:00:00,3.171569184451612
2018-01-04 08:00:00,3.2067101209586224
2018-01-04 09:00:00,3.171607058604507
2018-01-04 10:00:00,3.1429793336180234
2018-01-04 11:00:00,3.099843514867067
2018-01-04 12:00:00,3.080195424514842
2018-01-04 13:00:00,3.088416803235925
2018-01-04 14:00:00,3.0510032078137126
2018-01-04 15:00:00,3.0760726996277694
2018-01-04 16:00:00,3.018502097125829
2018-01-04 17:00:00,3.0482773658669813
2018-01-04 18:00:00,3.074784685051617
2018-01-04 19:00:00,3.1012269514827167
2018-01-04 20:00:00,3.0883969455679265
2018-01-04 21:00:00,3.102008783380548
2018-01-04 22:00:00,3.1327006261368235
2018-01-04 23:00:00,3.1227379778868887
2018-01-05 00:00:00,3.131798152433275
2018-01-05 01:00:00,3.1329051595014703
2018-01-05 02:00:00,3.1385791702763655
2018-01-05 03:00:00,3.1427629322524493
2018-01-05 04:00:00,3.163026431802931
2018-01-05 05:00:00,3.193412538870025
2018-01-05 06:00:00,3.2108449128807304
2018-01-05 07:00:00,3.2227904497151356
2018-01-05 08:00:00,3.229588571627288
2018-01-05 09:00:00,3.2236424289036827
2018-01-05 10:00:00,3.2060277311851517
2018-01-05 11:00:00,3.205015353496451
2018-01-05 12:00:00,3.2208633192789002
2018-01-05 13:00:00,3.2144132214038175
2018-01-05 14:00:00,3.22131803241695
2018-01-05 15:00:00,3.1883589201665696
2018-01-05 16:00:00,3.1891342239101577
2018-01-05 17:00:00,3.1881227438597324
2018-01-05 18:00:00,3.1968810408743704
2018-01-05 19:00:00,3.1901825107839668
2018-01-05 20:00:00,3.211843437386177
2018-01-05 21:00:00,3.1900538404973036
2018-01-05 22:00:00,3.208844469703585
2018-01-05 23:00:00,3.201271924578546
2018-01-06 00:00:00,3.1608056986320614
2018-01-06 01:00:00,3.15594706698464
2018-01-06 02:00:00,3.1460808740302393
2018-01-06 03:00:00,3.1021109988557636
2018-01-06 04:00:00,3.1457788890035765
2018-01-06 05:00:00,3.1500666935982773
2018-01-06 06:00:00,3.149657255782327
2018-01-06 07:00:00,3.1381557617983056
2018-01-06 08:00:00,3.133331233844326
2018-01-06 09:00:00,3.144327896374464
2018-01-06 10:00:00,3.136051095190281
2018-01-06 11:00:00,3.1177878197669453
2018-01-06 12:00:00,3.115261651373118
2018-01-06 13:00:00,3.108500023073271
2018-01-06 14:00:00,3.124592022444762
2018-01-06 15:00:00,3.118185483115508
2018-01-06 16:00:00,3.129839493477865
2018-01-06 17:00:00,3.139382749367083
2018-01-06 18:00:00,3.138218310884023
2018-01-06 19:00:00,3.1415164133783886
2018-01-06 20:00:00,3.1357938986272216
2018-01-06 21:00:00,3.130743423008483
2018-01-06 22:00:00,3.1275946718689207
2018-01-06 23:00:00,3.119462592270931
2018-01-07 00:00:00,3.119266119892367
2018-01-07 01:00:00,3.1264140279160664
2018-01-07 02:00:00,3.130563432715995
2018-01-07 03:00:00,3.1386522957785608
2018-01-07 04:00:00,3.1514457626154826
2018-01-07 05:00:00,3.1748675204443804
2018-01-07 06:00:00,3.1570088570579737
2018-01-07 07:00:00,3.1542856072049306
2018-01-07 08:00:00,3.161498276266437
2018-01-07 09:00:00,3.1785408774426562
2018-01-07 10:00:00,3.1759060053783825
2018-01-07 11:00:00,3.185705771016756
2018-01-07 12:00:00,3.1975722260292674
2018-01-07 13:00:00,3.1849540533379868
2018-01-07 14:00:00,3.1505535407301544
2018-01-07 15:00:00,3.129110487047535
2018-01-07 16:00:00,3.152996182981227
2018-01-07 17:00:00,3.154497092228828
2018-01-07 18:00:00,3.174713037992256
2018-01-07 19:00:00,3.1734249516577857
2018-01-07 20:00:00,3.1823714675034376
2018-01-07 21:00:00,3.1611255332891073
2018-01-07 22:00:00,3.1473928728553595
2018-01-07 23:00:00,3.146833970846664
2018-01-08 00:00:00,3.138093114542361
2018-01-08 01:00:00,3.1333638287342
2018-01-08 02:00:00,3.1211788582824656
2018-01-08 03:00:00,3.0807679344158916
2018-01-08 04:00:00,3.0696844498070774
2018-01-08 05:00:00,3.070219340570768
2018-01-08 06:00:00,3.07220596017331
2018-01-08 07:00:00,3.0774156571950924
2018-01-08 08:00:00,3.0843706457309423
2018-01-08 09:00:00,3.090276010471873
2018-01-08 10:00:00,3.0818063576033543
2018-01-08 11:00:00,3.0665769615053784
2018-01-08 12:00:00,3.0682602289645726
2018-01-08 13:00:00,3.0614341087820027
2018-01-08 14:00:00,3.049386672175455
2018-01-08 15:00:00,3.0407650088930005
2018-01-08 16:00:00,3.038418712646679
2018-01-08 17:00:00,3.035957462356929
2018-01-08 18:00:00,3.041329672507188
2018-01-08 19:00:00,3.0436764614381486
2018-01-08 20:00:00,3.049739832497709
2018-01-08 21:00:00,3.043617866669799
2018-01-08 22:00:00,3.043919300868216
2018-01-08 23:00:00,3.0330544809057343
2018-01-09 00:00:00,3.0264073403272143
2018-01-09 01:00:00,3.0214544278125626
2018-01-09 02:00:00,3.0235380011832165
2018-01-09 03:00:00,3.032867133997471
2018-01-09 04:00:00,3.028136228700087
2018-01-09 05:00:00,3.030647307728425
2018-01-09 06:00:00,3.0323124473142924
2018-01-09 07:00:00,3.043674691954412
2018-01-09 08:00:00,3.051367055744743
2018-01-09 09:00:00,3.0221133397037065
2018-01-09 10:00:00,3.0117791067781274
2018-01-09 11:00:00,2.9897938761860026
2018-01-09 12:00:00,2.9693119191938546
2018-01-09 13:00:00,2.961949814496279
2018-01-09 14:00:00,2.9700109907418875
